Backup scan VPS - 2026-06-05
Escopo: arquivos com sufixo/nome de backup e diretórios canônicos; exclui /usr, caches, venv/site-packages, browser snapshots e FS virtuais.
Total: 237 arquivos | Tamanho: 6.8GB | Erros: 0

MODIFICADO          TAMANHO  TIPO               PATH
2026-05-24 11:19      1.7KB  diretório backup   /root/mgs-backups/update-20260524-110005/npm-manual-update-20260524-111952.log
2026-05-24 11:18      1.0KB  diretório backup   /root/mgs-backups/update-20260524-110005/npm-update-20260524-111825.log
2026-05-24 11:03      1.4KB  diretório backup   /root/mgs-backups/update-20260524-110005/pre-update-mgs-updates-20260524-110005.txt
2026-06-05 08:50      1.8GB  nome backup        /root/mgs-hermes-update-20260605-084808/profiles-backup.tar.gz
2026-06-04 00:00     80.0KB  diretório backup   /var/backups/alternatives.tar.0
2026-05-29 00:00      3.5KB  diretório backup   /var/backups/alternatives.tar.1.gz
2026-05-11 00:00      3.5KB  diretório backup   /var/backups/alternatives.tar.2.gz
2026-04-30 00:00      3.5KB  diretório backup   /var/backups/alternatives.tar.3.gz
2026-04-21 20:00      2.9KB  diretório backup   /var/backups/alternatives.tar.4.gz
2026-06-03 06:54     42.9KB  diretório backup   /var/backups/apt.extended_states.0
2026-05-21 06:31      4.7KB  diretório backup   /var/backups/apt.extended_states.1.gz
2026-05-02 00:14      4.7KB  diretório backup   /var/backups/apt.extended_states.2.gz
2026-05-02 00:13      4.7KB  diretório backup   /var/backups/apt.extended_states.3.gz
2026-04-23 18:07      4.7KB  diretório backup   /var/backups/apt.extended_states.4.gz
2026-04-22 20:21      4.8KB  diretório backup   /var/backups/apt.extended_states.5.gz
2026-04-21 23:22      4.7KB  diretório backup   /var/backups/apt.extended_states.6.gz
2026-06-05 00:00         0B  diretório backup   /var/backups/dpkg.arch.0
2026-06-04 00:00        32B  diretório backup   /var/backups/dpkg.arch.1.gz
2026-05-30 00:00        32B  diretório backup   /var/backups/dpkg.arch.2.gz
2026-05-29 00:00        32B  diretório backup   /var/backups/dpkg.arch.3.gz
2026-05-24 00:00        32B  diretório backup   /var/backups/dpkg.arch.4.gz
2026-05-22 00:00        32B  diretório backup   /var/backups/dpkg.arch.5.gz
2026-05-17 00:00        32B  diretório backup   /var/backups/dpkg.arch.6.gz
2026-04-20 22:22      1.5KB  diretório backup   /var/backups/dpkg.diversions.0
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.1.gz
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.2.gz
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.3.gz
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.4.gz
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.5.gz
2026-04-20 22:22       312B  diretório backup   /var/backups/dpkg.diversions.6.gz
2025-08-05 13:14       100B  diretório backup   /var/backups/dpkg.statoverride.0
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.1.gz
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.2.gz
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.3.gz
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.4.gz
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.5.gz
2025-08-05 13:14       120B  diretório backup   /var/backups/dpkg.statoverride.6.gz
2026-06-04 06:35    929.6KB  diretório backup   /var/backups/dpkg.status.0
2026-06-03 06:54    228.8KB  diretório backup   /var/backups/dpkg.status.1.gz
2026-05-29 06:41    228.7KB  diretório backup   /var/backups/dpkg.status.2.gz
2026-05-28 06:08    228.7KB  diretório backup   /var/backups/dpkg.status.3.gz
2026-05-23 18:54    228.7KB  diretório backup   /var/backups/dpkg.status.4.gz
2026-05-21 06:31    228.7KB  diretório backup   /var/backups/dpkg.status.5.gz
2026-05-16 19:00    228.6KB  diretório backup   /var/backups/dpkg.status.6.gz
2026-04-20 22:22      1.6KB  nome backup        /var/lib/dpkg/diversions-old
2025-07-08 10:50        19B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.conffiles
2025-08-05 13:02       309B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.list
2025-07-08 10:50       248B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.md5sums
2025-07-08 10:50      1.8KB  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.postinst
2025-07-08 10:50       760B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.postrm
2025-07-08 10:50       236B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.preinst
2025-07-08 10:50       491B  nome backup        /var/lib/dpkg/info/apport-core-dump-handler.prerm
2026-06-04 06:35    929.7KB  nome backup        /var/lib/dpkg/status-old
2026-04-20 22:22       159B  sufixo explícito   /var/lib/sgml-base/supercatalog.old
