source_drive_id,source_relative_path,current_filename,destination_filename,destination_folder,format,country,language,angle,p_orient,source_bucket,md5_checksum,queue_action,drive_write_status,queue_id
1FlLqz8ULcHkMA-V6jZ-S5N6qjiwu0Fsu,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_012.mp4,CC_US_EN_VID_RECOMPENSAS_NV_012.mp4,CC_US_EN_VID_RECOMPENSAS_NV_012.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,NV,canonical_3digit,b8023225aeeffe0fe7f38de7213eed53,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ef4464109f553373
1yPNKMMS6BWaStMkXfSjRSMGhtjYSrtDp,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_013.mp4,CC_US_EN_VID_RECOMPENSAS_NV_013.mp4,CC_US_EN_VID_RECOMPENSAS_NV_013.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,NV,canonical_3digit,55d44952704be0ceb8c9557aaff0322c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,fe4ec13faef7349a
1ied6qQQ0nl_zKqk8gayzKv07TwBMQcRF,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_014.mp4,CC_US_EN_VID_RECOMPENSAS_NV_014.mp4,CC_US_EN_VID_RECOMPENSAS_NV_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,NV,canonical_3digit,76ef86f0ae69437a48b957582dc2b7af,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a00c9f7595b00c6f
1_rX9jzJ35BZhRKq6eo0tTLLvUxO5xuUh,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_015.mp4,CC_US_EN_VID_RECOMPENSAS_NV_015.mp4,CC_US_EN_VID_RECOMPENSAS_NV_015.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,NV,canonical_3digit,a66b35511b5bed37686c00e962c4d6e8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,552ab873d6cbaf85
1R1uQlbT6dRDDVcXsZem-OQ5GKDLxhZig,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_PV_001.mp4,CC_US_EN_VID_RECOMPENSAS_PV_001.mp4,CC_US_EN_VID_RECOMPENSAS_PV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,PV,canonical_3digit,e6c00c9fa3d44c0220bf9412f0feeb26,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a75a0b394fbc580a
1Rqr5-I4x7YnCHLaMd76ow5tNNgkVtE2j,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_PV_002.mp4,CC_US_EN_VID_RECOMPENSAS_PV_002.mp4,CC_US_EN_VID_RECOMPENSAS_PV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,RECOMPENSAS,PV,canonical_3digit,f83f9ddcc7fa969671a6089c5f8459fa,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3fb88c524284d66d
1-3lf4UpBvnmAffvpD2URVd5MYlEq7vbC,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_001.mp4,CC_US_ES_VID_APROBACION_NV_001.mp4,CC_US_ES_VID_APROBACION_NV_001.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,59355b5ed592a03f1dbfece87cfe8e36,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6bc5ad1aa6664df3
1o4MgZOjSVU647Bve3zcVtFk4R6LkiB6W,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_002.mp4,CC_US_ES_VID_APROBACION_NV_002.mp4,CC_US_ES_VID_APROBACION_NV_002.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,6e772f8738beba2ddb2a121759c5a6ad,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3b379894e6f72f2a
1XPN3e5RxR77kg2JcVKZrHp3wuH1_7FE1,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_003.mp4,CC_US_ES_VID_APROBACION_NV_003.mp4,CC_US_ES_VID_APROBACION_NV_003.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,cbd8bddf97ab261e3de9aa33986a33c2,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a0a517ff16af22d6
120u139VPFFbh2PzPqnuhXQGmh2fFrJfM,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_004.mp4,CC_US_ES_VID_APROBACION_NV_004.mp4,CC_US_ES_VID_APROBACION_NV_004.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,ca412c0b669b497abeb82ec6f4adcc55,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c62045ea76823a9e
1vnsmXWBIum9y-ZWZgD_ty4GtgGhnDYGx,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_005.mp4,CC_US_ES_VID_APROBACION_NV_005.mp4,CC_US_ES_VID_APROBACION_NV_005.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,b68dc4f753fe6eb42c8ecbd5f48390bb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,072a0e72eb2b0838
1IZKwvn_e5E8fwmNvUgBEZk9e0rob7aA7,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_006.mp4,CC_US_ES_VID_APROBACION_NV_006.mp4,CC_US_ES_VID_APROBACION_NV_006.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,64e29fb9c5716166e5e1eb7501ac054f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,149f97e2571b1993
1WKu6V-UZEjxTYHOV2156FwZ_nRivEPot,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_007.mp4,CC_US_ES_VID_APROBACION_NV_007.mp4,CC_US_ES_VID_APROBACION_NV_007.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,a59a0da68d4429005b4c86772052bfc8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d0a013d549b59015
1LKJqHrkq0U1BeEm-s2hscw75JE3Y2Tc9,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_008.mp4,CC_US_ES_VID_APROBACION_NV_008.mp4,CC_US_ES_VID_APROBACION_NV_008.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,a3dd612669fb58224be0f8ae31aa0a0a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,94c71b0c93764b21
10qq3oo-_QaYKhP-1olDSz9X3p5i2RBTT,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_009.mp4,CC_US_ES_VID_APROBACION_NV_009.mp4,CC_US_ES_VID_APROBACION_NV_009.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,d46a30082c10e6727147e735c6056ea5,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a5492979be427fd6
1VVvlA9XVk3OnyycUSiKAqMOgNsOi53Kw,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_010.mp4,CC_US_ES_VID_APROBACION_NV_010.mp4,CC_US_ES_VID_APROBACION_NV_010.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,c43de8306d6ed0ed91ee85ae9d2c85ed,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,bd5049b03bf5b207
121qYdP3NPRP5jiEQJwbOS74GvR6g1T01,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_011.mp4,CC_US_ES_VID_APROBACION_NV_011.mp4,CC_US_ES_VID_APROBACION_NV_011.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,0779bd87eba73a0c4bb3ae47d001ac90,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e2a304c0770731ab
1i_Z1DpUEJwYvH2CNXtWI3Rag2mIldQj_,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_012.mp4,CC_US_ES_VID_APROBACION_NV_012.mp4,CC_US_ES_VID_APROBACION_NV_012.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,46f8cf0bad54fe40017fe7b50b517e72,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,eaa30d613c955a12
1H4bC2joyDzKbMBDjqPWTnLS8Pf4qVmvK,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_013.mp4,CC_US_ES_VID_APROBACION_NV_013.mp4,CC_US_ES_VID_APROBACION_NV_013.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,9bdc72f941c9274e5988801c35edcd44,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2c2498461893781b
13nJdZGRcWBLYeQYTqljqLEW7nbHqnhPB,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_014.mp4,CC_US_ES_VID_APROBACION_NV_014.mp4,CC_US_ES_VID_APROBACION_NV_014.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,ce431f1270646cb7d7f433571911c41b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,5e47e2909a55f9e1
1QZid1qMrVy3eIgWaNhNwY-E8tyqmKOFo,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_015.mp4,CC_US_ES_VID_APROBACION_NV_015.mp4,CC_US_ES_VID_APROBACION_NV_015.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,3d9c497125ef17efee752e8efc2f1414,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,787c88b0f9904336
1eoEG9RyBHYjMT6cBEvB9l-RHfkgP0mB5,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_016.mp4,CC_US_ES_VID_APROBACION_NV_016.mp4,CC_US_ES_VID_APROBACION_NV_016.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e05bee3effb58af19f947277f60e1a00,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,941e2d357ec31b04
1rLbaA2v6SC5XZaD4zbSAkAxbgLQep4-o,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_017.mp4,CC_US_ES_VID_APROBACION_NV_017.mp4,CC_US_ES_VID_APROBACION_NV_017.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,b827f5562ce1814c340de11b861a5793,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e20210b1cf085bc4
1Z8FgulP4tEIUylmxZlqQA3m4jTEZzT8s,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_018.mp4,CC_US_ES_VID_APROBACION_NV_018.mp4,CC_US_ES_VID_APROBACION_NV_018.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,c3126d407d7a19dbfe36ea7f212ee2f5,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2563feb0315b9ac2
1vjxucqq8y_oiNgnWn40DXFpyTeNUdUJS,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_019.mp4,CC_US_ES_VID_APROBACION_NV_019.mp4,CC_US_ES_VID_APROBACION_NV_019.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,b85ce27329a68833c507866dc1c1a355,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,f61db4f6326b9819
1096t7Hl_YkMGgxd6HdNRyXJJkMOBDhVV,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_020.mp4,CC_US_ES_VID_APROBACION_NV_020.mp4,CC_US_ES_VID_APROBACION_NV_020.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,9978e45e5b003b20918ba5599ab8836c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,1f51e215738cf4c3
1fM-ESiYlgFJDanBy95nmGdOsg97Bm1h0,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_021.mp4,CC_US_ES_VID_APROBACION_NV_021.mp4,CC_US_ES_VID_APROBACION_NV_021.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,181bfd67c8a4c2c3cc6eced81c3208e1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,08446014a73b73bd
1YzbpBO8vG_r7GyAwZ5_AWckGOxwL1YBP,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_022.mp4,CC_US_ES_VID_APROBACION_NV_022.mp4,CC_US_ES_VID_APROBACION_NV_022.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,15a16213062b5b7f1dcc9e61db9804be,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,10b40cdb0503ed40
1TWcR3CH9s1Sd1UMab1APh-9EGoeIvFQ4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_023.mp4,CC_US_ES_VID_APROBACION_NV_023.mp4,CC_US_ES_VID_APROBACION_NV_023.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,f6d0882113d14d552bb13d3b9842e53c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a317a16fc1c27cac
1qZAOcCy6UdzuWJGdeMEh5oPRSnyXOMaR,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_024.mp4,CC_US_ES_VID_APROBACION_NV_024.mp4,CC_US_ES_VID_APROBACION_NV_024.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,09159d431193d3789b2f479982b5d52a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8099d316fbad1345
19MV5nfiEgwq9AMzmHmrToVTFH0vyp51t,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_025.mp4,CC_US_ES_VID_APROBACION_NV_025.mp4,CC_US_ES_VID_APROBACION_NV_025.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,5cdcf829b8bf277cad6778e0117ab92a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,dedc8f6c482daa36
1SqWw6Looxh7SGo0m21gfvWORsOQSPvfX,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_026.mp4,CC_US_ES_VID_APROBACION_NV_026.mp4,CC_US_ES_VID_APROBACION_NV_026.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,8b00bd7fd26e95e9fc29a5085888c86f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,23d2f2de54e3fd5f
1541dEvuAkGY076_FfUbV7K3I75TG0rZi,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_027.mp4,CC_US_ES_VID_APROBACION_NV_027.mp4,CC_US_ES_VID_APROBACION_NV_027.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,40a7c45ef1ba73ff244460cc4aa3a15a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0ba3a3bdc9e74299
1lIl64QJFbHfLVT-TZlC9i07xVk30wekk,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_028.mp4,CC_US_ES_VID_APROBACION_NV_028.mp4,CC_US_ES_VID_APROBACION_NV_028.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,c6cea983f783866d5a959f3bc7a6bcf4,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ad5c4324e55668da
1pYsnxT5bIWzsCL5mTyIGztv265gFqdxc,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_029.mp4,CC_US_ES_VID_APROBACION_NV_029.mp4,CC_US_ES_VID_APROBACION_NV_029.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,75e8cdce4ce1b206865334538ff8524b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e041fcd961e9a5eb
1idLdlPtvXo9bKGxYMvkUhkpIlOf3DSL1,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_030.mp4,CC_US_ES_VID_APROBACION_NV_030.mp4,CC_US_ES_VID_APROBACION_NV_030.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,2b0be0620afeb27a004b001fd0622bd1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b5d7ae364009b243
1H3Co5iiVrtIagAB2d9HWcr8uNpOB0tv7,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_031.mp4,CC_US_ES_VID_APROBACION_NV_031.mp4,CC_US_ES_VID_APROBACION_NV_031.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,949207cff4432598793a9ad15c179171,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a5486c0330e8b854
1Jt0-ZIzLCuntzVuNXVXaUS75RtTde0pF,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_032.mp4,CC_US_ES_VID_APROBACION_NV_032.mp4,CC_US_ES_VID_APROBACION_NV_032.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e74b8a04fc1ac6e6d0649027a1fa7723,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8f2ba9048c949158
1wPU5M4cNcYuJkVxAAWbrempWI8Dt70W6,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_033.mp4,CC_US_ES_VID_APROBACION_NV_033.mp4,CC_US_ES_VID_APROBACION_NV_033.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e9fc293b717026a29bef8b38d59278e3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,f0feb2884bae1584
1WLzT4Zx6ztAhU91gBH4gaJVb-t4ed016,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_034.mp4,CC_US_ES_VID_APROBACION_NV_034.mp4,CC_US_ES_VID_APROBACION_NV_034.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,645e7d6e352a9f4a9bd8eb106ba60b13,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,07e2aa299fe6be94
1s9qe1Qxa0l7JesqxcYcWHUnjudLUGlqW,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_035.mp4,CC_US_ES_VID_APROBACION_NV_035.mp4,CC_US_ES_VID_APROBACION_NV_035.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e708fa0d98f7274aaf4ba15e7f470a88,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,bb7ef20402185f22
1SRMWfAjzBOuS5ku08GmMvZffLHj3-5Ej,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_036.mp4,CC_US_ES_VID_APROBACION_NV_036.mp4,CC_US_ES_VID_APROBACION_NV_036.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,0e4a2846fdc35d5ae3a7a43837ec31d3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6c33c0fa43dfb0ec
1IB3GwVO1z5nLOWxo9Ysx4wtAyYqRHsLO,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_037.mp4,CC_US_ES_VID_APROBACION_NV_037.mp4,CC_US_ES_VID_APROBACION_NV_037.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e7cfb4b82a1f6d78a557c9677c431395,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,17f739a7d7f5d02a
16FDwg9jFIneDydza3gsiPYfTvyMrRkws,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_038.mp4,CC_US_ES_VID_APROBACION_NV_038.mp4,CC_US_ES_VID_APROBACION_NV_038.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,14559076cbdaa1e559d64d228b24ea0d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,623dd5a364593246
1Rp9K2EQhKI1bPOvBas2bh-YDFBtcE474,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_039.mp4,CC_US_ES_VID_APROBACION_NV_039.mp4,CC_US_ES_VID_APROBACION_NV_039.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,5a09a2385f23e4f4368a86c575fb5b19,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ad75018911ed79f4
1WKCB8X1kU3LRFYI0o4GaQa4yQKUVZ7yk,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_040.mp4,CC_US_ES_VID_APROBACION_NV_040.mp4,CC_US_ES_VID_APROBACION_NV_040.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,4e01aab80a99ede3e12b0368741decde,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8cc5549c8b927789
13cY3Aybjz5qqgEPTnJTK1z64CK15lkNx,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_041.mp4,CC_US_ES_VID_APROBACION_NV_041.mp4,CC_US_ES_VID_APROBACION_NV_041.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,d2a3cc47f5c90ddd65639de20a41fc51,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,623785f9a7da7821
1ev3aP66unLK-ZuWQWtYswTqRwijcmMTN,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_042.mp4,CC_US_ES_VID_APROBACION_NV_042.mp4,CC_US_ES_VID_APROBACION_NV_042.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,e2e59cd9a523721e6fbb3357d5eed081,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d3aa2046ab2f8806
1pBz2qdztmP5KIM2qIXWJNXoLkybZ1qU4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_043.mp4,CC_US_ES_VID_APROBACION_NV_043.mp4,CC_US_ES_VID_APROBACION_NV_043.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,VID,US,ES,APROBACION,NV,canonical_3digit,4aa241f04eb07f6e2edf9ba00d68e074,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,885bf83baccc9d10
