drive_id,filename,relative_path,format,width,height,placement_fit,vertical_guess,language_guess,name_status,issues,recommended_action
1JeJxhLEeuysxIO6Pfx2z59VBN19ucDbf,CC_US_EN_VID_LIMITE_ALTO_PV_011.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_011.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1AJm_VntHCtgoePFIHj3-Sp3eNGsQMkVx,CC_US_EN_VID_LIMITE_ALTO_PV_012.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_012.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1NJw5FbV6vsU_sMl7IIlo47Qa8ZNsb6AH,CC_US_EN_VID_LIMITE_ALTO_PV_013.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_013.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1rnAmhK0V3MacCXwnMPpKsZAkuNaPIr5D,CC_US_EN_VID_LIMITE_ALTO_PV_014.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_014.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1fDB45WcbZRPUYPOYAmKhg_6QmuhFp-vN,CC_US_EN_VID_LIMITE_ALTO_PV_015.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_015.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1GQoRbmePoAf5n6QgTAm7Ig5biFAz36RV,CC_US_EN_VID_LIMITE_ALTO_PV_016.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_016.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1rldobJ2r5bUtYyp57oKtfOJys0OsYvqn,CC_US_EN_VID_LIMITE_ALTO_PV_017.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_017.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1CnB0k0o2nljg2g_cfxpK-D0ajhYsTsva,CC_US_EN_VID_LIMITE_ALTO_PV_018.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_018.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Axu1n7KIRAlAR0njifZKjtOEhe-Z7_aG,CC_US_EN_VID_LIMITE_ALTO_PV_019.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_019.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1VVyVQ-GVv5cNmVw3LpbNE4U-Y_-rmgH8,CC_US_EN_VID_LIMITE_ALTO_PV_020.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_020.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1rhEcX82frt854C1HdKRd49Rw_WDmXsrx,CC_US_EN_VID_LIMITE_ALTO_PV_021.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_021.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1bzI3n9LQ44KQiZk5mnAkFN9zp8Z5DUIl,CC_US_EN_VID_LIMITE_ALTO_PV_022.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_022.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Zmv9DIiNQsMBOCQ4WVUG3G_8LuQ_3fS7,CC_US_EN_VID_LIMITE_ALTO_PV_023.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_023.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1VuecoKj2cWraFm8ROn51qS0IrMeArPe_,CC_US_EN_VID_LIMITE_ALTO_PV_024.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_024.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1h9L6yvkVVZckfPdzLU-qdCkT0vdNPSDo,CC_US_EN_VID_LIMITE_ALTO_PV_025.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_025.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
17B7Yuf8I6lGZkaXANXug2VUuzemG_LOv,CC_US_EN_VID_LIMITE_ALTO_PV_026.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_026.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Bm0QdbYHGUfm3E3iPxfhhjxeGCiukb3c,CC_US_EN_VID_LIMITE_ALTO_PV_027.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_027.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Z0IiUU6924CvIgU1nGfn3zxzzjiSEtry,CC_US_EN_VID_LIMITE_ALTO_PV_028.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_028.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1CZXG4ffSAEEIKTAKwBeYgIxAu1srdjH4,CC_US_EN_VID_LIMITE_ALTO_PV_029.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_029.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1NDMAM3sctteiFXBBf5ENfTdL9_fAgHRB,CC_US_EN_VID_LIMITE_ALTO_PV_030.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_030.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1JnWkHddMmV20bRpxet__FzkYaQhMmP3m,CC_US_EN_VID_LIMITE_ALTO_PV_031.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_031.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
16IEndyUzbKuDEJ0pXlhfhzKM1lUcg5S0,CC_US_EN_VID_LIMITE_ALTO_PV_032.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_032.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1ouB9iIu_SPzQGolIGhUW2LxKl3FAIFbz,CC_US_EN_VID_LIMITE_ALTO_PV_033.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_033.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1RBt0MIBaEMVrgewT06b41i5dD-UwcW2q,CC_US_EN_VID_LIMITE_ALTO_PV_034.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_034.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1imONWyNto3Tqa5ykMaGnOd1LGdhwP8rx,CC_US_EN_VID_LIMITE_ALTO_PV_035.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_LIMITE_ALTO_PV_035.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1fxFPUYWY7YjM7vhoFJQ_TowGSJC9i3wP,CC_US_EN_VID_RECOMPENSAS_NV_001.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_001.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1vY0CKTuWT0414PN-0e3sZMNnGUrrZGpq,CC_US_EN_VID_RECOMPENSAS_NV_002.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_002.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
16wy7ajENCSVsGjZ1QyEVpwYto885Mt-E,CC_US_EN_VID_RECOMPENSAS_NV_003.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_003.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1np97CBjjCKP5o8F5ZXcGepRqMqorHCmH,CC_US_EN_VID_RECOMPENSAS_NV_004.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_004.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
18sgZW72L4ytE35228wVB3pNiwzh_2Z8L,CC_US_EN_VID_RECOMPENSAS_NV_005.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_005.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1yrUNXfL640ZdbioW2ll2GwjUVulEh72V,CC_US_EN_VID_RECOMPENSAS_NV_006.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_006.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1B2MK8RCKInW37LqpbPSefMxqgaYVP3RA,CC_US_EN_VID_RECOMPENSAS_NV_007.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_007.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1llnvBAopHectMH1Z9L96MvXXDRI7wEHJ,CC_US_EN_VID_RECOMPENSAS_NV_008.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_008.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
149ymAquVywka5lLiBhG46UrMscRUhg9W,CC_US_EN_VID_RECOMPENSAS_NV_009.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_009.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1gNam6sR0Qbf3ST735OYIL82RTffEgceS,CC_US_EN_VID_RECOMPENSAS_NV_010.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_010.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1A_SB5zdRVuxrteg5492N0jJhVChaD-CS,CC_US_EN_VID_RECOMPENSAS_NV_011.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_011.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1FlLqz8ULcHkMA-V6jZ-S5N6qjiwu0Fsu,CC_US_EN_VID_RECOMPENSAS_NV_012.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_012.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1yPNKMMS6BWaStMkXfSjRSMGhtjYSrtDp,CC_US_EN_VID_RECOMPENSAS_NV_013.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_013.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1ied6qQQ0nl_zKqk8gayzKv07TwBMQcRF,CC_US_EN_VID_RECOMPENSAS_NV_014.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_014.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1_rX9jzJ35BZhRKq6eo0tTLLvUxO5xuUh,CC_US_EN_VID_RECOMPENSAS_NV_015.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_NV_015.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1R1uQlbT6dRDDVcXsZem-OQ5GKDLxhZig,CC_US_EN_VID_RECOMPENSAS_PV_001.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_PV_001.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Rqr5-I4x7YnCHLaMd76ow5tNNgkVtE2j,CC_US_EN_VID_RECOMPENSAS_PV_002.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_RECOMPENSAS_PV_002.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1-3lf4UpBvnmAffvpD2URVd5MYlEq7vbC,CC_US_ES_VID_APROBACION_NV_001.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_001.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1o4MgZOjSVU647Bve3zcVtFk4R6LkiB6W,CC_US_ES_VID_APROBACION_NV_002.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_002.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1XPN3e5RxR77kg2JcVKZrHp3wuH1_7FE1,CC_US_ES_VID_APROBACION_NV_003.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_003.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
120u139VPFFbh2PzPqnuhXQGmh2fFrJfM,CC_US_ES_VID_APROBACION_NV_004.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_004.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1vnsmXWBIum9y-ZWZgD_ty4GtgGhnDYGx,CC_US_ES_VID_APROBACION_NV_005.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_005.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1IZKwvn_e5E8fwmNvUgBEZk9e0rob7aA7,CC_US_ES_VID_APROBACION_NV_006.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_006.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1WKu6V-UZEjxTYHOV2156FwZ_nRivEPot,CC_US_ES_VID_APROBACION_NV_007.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_007.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1LKJqHrkq0U1BeEm-s2hscw75JE3Y2Tc9,CC_US_ES_VID_APROBACION_NV_008.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_008.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
10qq3oo-_QaYKhP-1olDSz9X3p5i2RBTT,CC_US_ES_VID_APROBACION_NV_009.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_009.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1VVvlA9XVk3OnyycUSiKAqMOgNsOi53Kw,CC_US_ES_VID_APROBACION_NV_010.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_010.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
121qYdP3NPRP5jiEQJwbOS74GvR6g1T01,CC_US_ES_VID_APROBACION_NV_011.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_011.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1i_Z1DpUEJwYvH2CNXtWI3Rag2mIldQj_,CC_US_ES_VID_APROBACION_NV_012.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_012.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1H4bC2joyDzKbMBDjqPWTnLS8Pf4qVmvK,CC_US_ES_VID_APROBACION_NV_013.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_013.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
13nJdZGRcWBLYeQYTqljqLEW7nbHqnhPB,CC_US_ES_VID_APROBACION_NV_014.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_014.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1QZid1qMrVy3eIgWaNhNwY-E8tyqmKOFo,CC_US_ES_VID_APROBACION_NV_015.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_015.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1eoEG9RyBHYjMT6cBEvB9l-RHfkgP0mB5,CC_US_ES_VID_APROBACION_NV_016.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_016.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1rLbaA2v6SC5XZaD4zbSAkAxbgLQep4-o,CC_US_ES_VID_APROBACION_NV_017.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_017.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Z8FgulP4tEIUylmxZlqQA3m4jTEZzT8s,CC_US_ES_VID_APROBACION_NV_018.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_018.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1vjxucqq8y_oiNgnWn40DXFpyTeNUdUJS,CC_US_ES_VID_APROBACION_NV_019.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_019.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1096t7Hl_YkMGgxd6HdNRyXJJkMOBDhVV,CC_US_ES_VID_APROBACION_NV_020.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_020.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1fM-ESiYlgFJDanBy95nmGdOsg97Bm1h0,CC_US_ES_VID_APROBACION_NV_021.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_021.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1YzbpBO8vG_r7GyAwZ5_AWckGOxwL1YBP,CC_US_ES_VID_APROBACION_NV_022.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_022.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1TWcR3CH9s1Sd1UMab1APh-9EGoeIvFQ4,CC_US_ES_VID_APROBACION_NV_023.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_023.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1qZAOcCy6UdzuWJGdeMEh5oPRSnyXOMaR,CC_US_ES_VID_APROBACION_NV_024.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_024.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
19MV5nfiEgwq9AMzmHmrToVTFH0vyp51t,CC_US_ES_VID_APROBACION_NV_025.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_025.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1SqWw6Looxh7SGo0m21gfvWORsOQSPvfX,CC_US_ES_VID_APROBACION_NV_026.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_026.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1541dEvuAkGY076_FfUbV7K3I75TG0rZi,CC_US_ES_VID_APROBACION_NV_027.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_027.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1lIl64QJFbHfLVT-TZlC9i07xVk30wekk,CC_US_ES_VID_APROBACION_NV_028.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_028.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1pYsnxT5bIWzsCL5mTyIGztv265gFqdxc,CC_US_ES_VID_APROBACION_NV_029.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_029.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1idLdlPtvXo9bKGxYMvkUhkpIlOf3DSL1,CC_US_ES_VID_APROBACION_NV_030.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_030.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1H3Co5iiVrtIagAB2d9HWcr8uNpOB0tv7,CC_US_ES_VID_APROBACION_NV_031.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_031.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Jt0-ZIzLCuntzVuNXVXaUS75RtTde0pF,CC_US_ES_VID_APROBACION_NV_032.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_032.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1wPU5M4cNcYuJkVxAAWbrempWI8Dt70W6,CC_US_ES_VID_APROBACION_NV_033.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_033.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1WLzT4Zx6ztAhU91gBH4gaJVb-t4ed016,CC_US_ES_VID_APROBACION_NV_034.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_034.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1s9qe1Qxa0l7JesqxcYcWHUnjudLUGlqW,CC_US_ES_VID_APROBACION_NV_035.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_035.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1SRMWfAjzBOuS5ku08GmMvZffLHj3-5Ej,CC_US_ES_VID_APROBACION_NV_036.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_036.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1IB3GwVO1z5nLOWxo9Ysx4wtAyYqRHsLO,CC_US_ES_VID_APROBACION_NV_037.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_037.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
16FDwg9jFIneDydza3gsiPYfTvyMrRkws,CC_US_ES_VID_APROBACION_NV_038.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_038.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Rp9K2EQhKI1bPOvBas2bh-YDFBtcE474,CC_US_ES_VID_APROBACION_NV_039.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_039.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1WKCB8X1kU3LRFYI0o4GaQa4yQKUVZ7yk,CC_US_ES_VID_APROBACION_NV_040.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_ES_VID_APROBACION_NV_040.mp4,VID,1080,1920,STORY,CC,ES,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
