domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.it,REC,UTUA_P1,cc,mastercard,Gold Ing,gold-ing,cc-mastercard-gold-ing,cc-mastercard-gold-ing-p1,https://utua.it/cc-mastercard-gold-ing-p1/,https://utua.it/cc-mastercard-gold-ing-p1/,https://utua.it/cc-mastercard-gold-ing-p2/,cc-mastercard-gold-ing-p2,REC+P1,2024-03-19T19:52:57+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mediolanum,Card,card,cc-mediolanum-card,cc-mediolanum-card-p1,https://utua.it/cc-mediolanum-card-p1/,https://utua.it/cc-mediolanum-card-p1/,https://utua.it/cc-mediolanum-card-p2/,cc-mediolanum-card-p2,REC+P1,2024-06-06T21:14:27+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mediolanum,Credit,credit,cc-mediolanum-credit,cc-mediolanum-credit-p1,https://utua.it/cc-mediolanum-credit-p1/,https://utua.it/cc-mediolanum-credit-p1/,https://utua.it/cc-mediolanum-credit-p2/,cc-mediolanum-credit-p2,REC+P1,2024-03-15T18:00:03+00:00,,https://utua.it/post-sitemap2.xml
utua.it,REC,UTUA_P1,cc,mediolanum,Credit Card,credit-card,cc-mediolanum-credit-card,cc-mediolanum-credit-card-p1,https://utua.it/cc-mediolanum-credit-card-p1/,https://utua.it/cc-mediolanum-credit-card-p1/,https://utua.it/cc-mediolanum-credit-card-p2/,cc-mediolanum-credit-card-p2,REC+P1,2025-07-25T12:17:32+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mediolanum,Debit,debit,cc-mediolanum-debit,cc-mediolanum-debit-p1,https://utua.it/cc-mediolanum-debit-p1/,https://utua.it/cc-mediolanum-debit-p1/,https://utua.it/cc-mediolanum-debit-p2/,cc-mediolanum-debit-p2,REC+P1,2024-03-19T17:46:36+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,montepaschi,Classic Card,classic-card,cc-montepaschi-classic-card,cc-montepaschi-classic-card-p1,https://utua.it/cc-montepaschi-classic-card-p1/,https://utua.it/cc-montepaschi-classic-card-p1/,https://utua.it/cc-montepaschi-classic-card-p2/,cc-montepaschi-classic-card-p2,REC+P1,2025-06-20T17:20:46+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,montepaschi,Mps,mps,cc-montepaschi-mps,cc-montepaschi-mps-p1,https://utua.it/cc-montepaschi-mps-p1/,https://utua.it/cc-montepaschi-mps-p1/,https://utua.it/cc-montepaschi-mps-p2/,cc-montepaschi-mps-p2,REC+P1,2024-06-06T19:33:50+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mps,Black Montepaschi,black-montepaschi,cc-mps-black-montepaschi,cc-mps-black-montepaschi-p1,https://utua.it/cc-mps-black-montepaschi-p1/,https://utua.it/cc-mps-black-montepaschi-p1/,,,REC_only,2024-07-30T20:47:26+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mps,Montepaschi Black,montepaschi-black,cc-mps-montepaschi-black,cc-mps-montepaschi-black-p1,https://utua.it/cc-mps-montepaschi-black-p1/,https://utua.it/cc-mps-montepaschi-black-p1/,https://utua.it/cc-mps-montepaschi-black-p2/,cc-mps-montepaschi-black-p2,REC+P1,2024-07-30T17:36:14+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mps,Montepaschi Platinum,montepaschi-platinum,cc-mps-montepaschi-platinum,cc-mps-montepaschi-platinum-p1,https://utua.it/cc-mps-montepaschi-platinum-p1/,https://utua.it/cc-mps-montepaschi-platinum-p1/,https://utua.it/cc-mps-montepaschi-platinum-p2/,cc-mps-montepaschi-platinum-p2,REC+P1,2024-03-27T09:40:13+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,mps,Platinum Montepaschi,platinum-montepaschi,cc-mps-platinum-montepaschi,cc-mps-platinum-montepaschi-p1,https://utua.it/cc-mps-platinum-montepaschi-p1/,https://utua.it/cc-mps-platinum-montepaschi-p1/,,,REC_only,2024-11-18T20:14:52+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,next,Hype,hype,cc-next-hype,cc-next-hype-p1,https://utua.it/cc-next-hype-p1/,https://utua.it/cc-next-hype-p1/,https://utua.it/cc-next-hype-p2/,cc-next-hype-p2,REC+P1,2024-06-06T20:18:42+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,postepay,Evolution,evolution,cc-postepay-evolution,cc-postepay-evolution-p1,https://utua.it/cc-postepay-evolution-p1/,https://utua.it/cc-postepay-evolution-p1/,https://utua.it/cc-postepay-evolution-p2/,cc-postepay-evolution-p2,REC+P1,2024-04-02T17:25:14+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,qonto,One Card,one-card,cc-qonto-one-card,cc-qonto-one-card-p1,https://utua.it/cc-qonto-one-card-p1/,https://utua.it/cc-qonto-one-card-p1/,https://utua.it/cc-qonto-one-card-p2/,cc-qonto-one-card-p2,REC+P1,2024-07-30T17:32:47+00:00,,https://utua.it/post-sitemap1.xml
