domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.uk,REC,UTUA_P1,emp,barclays,Personal Loan,personal-loan,emp-barclays-personal-loan,emp-barclays-personal-loan-p1,https://utua.uk/emp-barclays-personal-loan-p1/,https://utua.uk/emp-barclays-personal-loan-p1/,https://utua.uk/emp-barclays-personal-loan-p2/,emp-barclays-personal-loan-p2,REC+P1,2024-07-11T18:36:17+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,halifax,Debt Consolidation,debt-consolidation,emp-halifax-debt-consolidation,emp-halifax-debt-consolidation-p1,https://utua.uk/emp-halifax-debt-consolidation-p1/,https://utua.uk/emp-halifax-debt-consolidation-p1/,https://utua.uk/emp-halifax-debt-consolidation-p2/,emp-halifax-debt-consolidation-p2,REC+P1,2025-09-29T13:10:48+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,halifax,Home Improvement Loan,home-improvement-loan,emp-halifax-home-improvement-loan,emp-halifax-home-improvement-loan-p1,https://utua.uk/emp-halifax-home-improvement-loan-p1/,https://utua.uk/emp-halifax-home-improvement-loan-p1/,https://utua.uk/emp-halifax-home-improvement-loan-p2/,emp-halifax-home-improvement-loan-p2,REC+P1,2025-09-29T13:12:14+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,halifax,Personal Loan,personal-loan,emp-halifax-personal-loan,emp-halifax-personal-loan-p1,https://utua.uk/emp-halifax-personal-loan-p1/,https://utua.uk/emp-halifax-personal-loan-p1/,https://utua.uk/emp-halifax-personal-loan-p2/,emp-halifax-personal-loan-p2,REC+P1,2025-09-23T14:39:04+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,hsbc,Car,car,emp-hsbc-car,emp-hsbc-car-p1,https://utua.uk/emp-hsbc-car-p1/,https://utua.uk/emp-hsbc-car-p1/,https://utua.uk/emp-hsbc-car-p2/,emp-hsbc-car-p2,REC+P1,2025-09-24T13:50:27+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,hsbc,Personal Loan,personal-loan,emp-hsbc-personal-loan,emp-hsbc-personal-loan-p1,https://utua.uk/emp-hsbc-personal-loan-p1/,https://utua.uk/emp-hsbc-personal-loan-p1/,https://utua.uk/emp-hsbc-personal-loan-p2/,emp-hsbc-personal-loan-p2,REC+P1,2025-09-23T14:38:07+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,hsbc,Premier Personal,premier-personal,emp-hsbc-premier-personal,emp-hsbc-premier-personal-p1,https://utua.uk/emp-hsbc-premier-personal-p1/,https://utua.uk/emp-hsbc-premier-personal-p1/,https://utua.uk/emp-hsbc-premier-personal-p2/,emp-hsbc-premier-personal-p2,REC+P1,2025-09-24T13:51:25+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,lendable,Personal Loan,personal-loan,emp-lendable-personal-loan,emp-lendable-personal-loan-p1,https://utua.uk/emp-lendable-personal-loan-p1/,https://utua.uk/emp-lendable-personal-loan-p1/,https://utua.uk/emp-lendable-personal-loan-p2/,emp-lendable-personal-loan-p2,REC+P1,2025-09-26T19:32:09+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,lloyds,Bank Personal,bank-personal,emp-lloyds-bank-personal,emp-lloyds-bank-personal-p1,https://utua.uk/emp-lloyds-bank-personal-p1/,https://utua.uk/emp-lloyds-bank-personal-p1/,https://utua.uk/emp-lloyds-bank-personal-p2/,emp-lloyds-bank-personal-p2,REC+P1,2025-09-24T13:46:39+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,mbna,Personal Loan,personal-loan,emp-mbna-personal-loan,emp-mbna-personal-loan-p1,https://utua.uk/emp-mbna-personal-loan-p1/,https://utua.uk/emp-mbna-personal-loan-p1/,https://utua.uk/emp-mbna-personal-loan-p2/,emp-mbna-personal-loan-p2,REC+P1,2025-09-26T19:23:24+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,monzo,Loan,loan,emp-monzo-loan,emp-monzo-loan-p1,https://utua.uk/emp-monzo-loan-p1/,https://utua.uk/emp-monzo-loan-p1/,https://utua.uk/emp-monzo-loan-p2/,emp-monzo-loan-p2,REC+P1,2025-12-12T13:45:41+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,monzo,Personal Loan,personal-loan,emp-monzo-personal-loan,emp-monzo-personal-loan-p1,https://utua.uk/emp-monzo-personal-loan-p1/,https://utua.uk/emp-monzo-personal-loan-p1/,https://utua.uk/emp-monzo-personal-loan-p2/,emp-monzo-personal-loan-p2,REC+P1,2025-09-26T19:31:07+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,ms,Bank Debt Consolidation Loan,bank-debt-consolidation-loan,emp-ms-bank-debt-consolidation-loan,emp-ms-bank-debt-consolidation-loan-p1,https://utua.uk/emp-ms-bank-debt-consolidation-loan-p1/,https://utua.uk/emp-ms-bank-debt-consolidation-loan-p1/,https://utua.uk/emp-ms-bank-debt-consolidation-loan-p2/,emp-ms-bank-debt-consolidation-loan-p2,REC+P1,2026-05-22T17:51:14+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,munzee,Loans,loans,emp-munzee-loans,emp-munzee-loans-p1,https://utua.uk/emp-munzee-loans-p1/,https://utua.uk/emp-munzee-loans-p1/,https://utua.uk/emp-munzee-loans-p2/,emp-munzee-loans-p2,REC+P1,2025-09-26T19:42:21+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,nationwide,Car Loan,car-loan,emp-nationwide-car-loan,emp-nationwide-car-loan-p1,https://utua.uk/emp-nationwide-car-loan-p1/,https://utua.uk/emp-nationwide-car-loan-p1/,https://utua.uk/emp-nationwide-car-loan-p2/,emp-nationwide-car-loan-p2,REC+P1,2025-09-23T14:36:32+00:00,,https://utua.uk/post-sitemap.xml
