drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,status,proposed_action,notes
1_7eZuidGKmiegdVG345n8Y6suaoqn7Fn,20 - IA - Story Mexico__DAHFvw8PeIg.mp4,UPLOAD_CANVAS/downloads_GEORGE/20 - IA - Story Mexico__DAHFvw8PeIg.mp4,downloads_GEORGE,video/mp4,mp4,VID,10970321,1080,1920,9:16,STORY,15066,85f117d9d1255ad4f6cd23dc6fdb7d1c,2026-06-08T14:47:02.885Z,2026-05-28T03:00:35.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1QAchdZBeCbLlOmNCTk8E9mtSXWqlGEXJ,20 - Story Alemao__DAGT9K_aPF8.mp4,UPLOAD_CANVAS/downloads_GEORGE/20 - Story Alemao__DAGT9K_aPF8.mp4,downloads_GEORGE,video/mp4,mp4,VID,544565,1080,1920,9:16,STORY,10999,e37f6937d518924eb1c4e0e0006530e2,2026-06-08T14:42:42.397Z,2026-05-28T22:28:15.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Z8FgulP4tEIUylmxZlqQA3m4jTEZzT8s,20 - Story Espanhol__DAGwngPlSZg.mp4,UPLOAD_CANVAS/downloads_GEORGE/20 - Story Espanhol__DAGwngPlSZg.mp4,downloads_GEORGE,video/mp4,mp4,VID,1625455,1080,1920,9:16,STORY,12033,c3126d407d7a19dbfe36ea7f212ee2f5,2026-06-08T14:47:05.012Z,2026-05-28T23:36:45.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1C5ocASWuakUwWWghpVDHb-ykvnjGex9c,21 - Feed Alemao__DAGT9AtIKc0.png,UPLOAD_CANVAS/downloads_GEORGE/21 - Feed Alemao__DAGT9AtIKc0.png,downloads_GEORGE,image/png,png,IMG,181368,1080,1080,1:1,FEED,,89c66c67b436711715a1923ea907898c,2026-06-08T14:42:42.241Z,2026-05-29T00:59:29.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1y-B2rA0cUwWWmFxY8mAGuf8bxC0VFYIk,21 - Story alemao__DAGT9O61xJs.mp4,UPLOAD_CANVAS/downloads_GEORGE/21 - Story alemao__DAGT9O61xJs.mp4,downloads_GEORGE,video/mp4,mp4,VID,574609,1080,1920,9:16,STORY,10999,e9ddfea9bef2b2ba132dc6aa9c482ed7,2026-06-08T14:42:42.390Z,2026-05-28T22:26:50.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1CPOy526K_T4AYoGdt6BsYaMAG_h-4eDq,22 - feed alemao__DAGT9TqS1hc.png,UPLOAD_CANVAS/downloads_GEORGE/22 - feed alemao__DAGT9TqS1hc.png,downloads_GEORGE,image/png,png,IMG,255126,1080,1080,1:1,FEED,,5a71dfae62c9f2ecc518e0644fc6dd6d,2026-06-08T14:42:42.239Z,2026-05-29T03:06:38.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
12JqcyTmhqM6giwzKOxlHrRrHwXRUgILM,22 - Feed KELLY espanhol__DAHKNm5nWJs.png,UPLOAD_CANVAS/downloads_GEORGE/22 - Feed KELLY espanhol__DAHKNm5nWJs.png,downloads_GEORGE,image/png,png,IMG,1110111,1080,1080,1:1,FEED,,4b2fa015fa2a41d4b16dc93769f5b07f,2026-06-08T14:47:06.312Z,2026-05-28T02:20:15.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Yu_W2gnSTQy3kFSX5I2IPju9QCcgUTzV,22 - Story Alemao__DAGT9ZDfKew.mp4,UPLOAD_CANVAS/downloads_GEORGE/22 - Story Alemao__DAGT9ZDfKew.mp4,downloads_GEORGE,video/mp4,mp4,VID,605226,1080,1920,9:16,STORY,10999,eca21647b73553234ac534e2c7f6b0b9,2026-06-08T14:42:43.443Z,2026-05-28T22:29:45.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1vjxucqq8y_oiNgnWn40DXFpyTeNUdUJS,22 - Story KELLY espanhol__DAHKNvGF-x0.mp4,UPLOAD_CANVAS/downloads_GEORGE/22 - Story KELLY espanhol__DAHKNvGF-x0.mp4,downloads_GEORGE,video/mp4,mp4,VID,1392700,1080,1920,9:16,STORY,14033,b85ce27329a68833c507866dc1c1a355,2026-06-08T14:47:08.010Z,2026-05-28T02:20:57.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
19RlLxeyGw8j5EOBTFMoX7bgPRU_PS6ba,23 - Feed KELLY espanhol__DAHKNtJ168w.png,UPLOAD_CANVAS/downloads_GEORGE/23 - Feed KELLY espanhol__DAHKNtJ168w.png,downloads_GEORGE,image/png,png,IMG,903975,1080,1080,1:1,FEED,,6fcf24c4df4e0eaea38f85b8bcdf269e,2026-06-08T14:42:43.398Z,2026-05-28T02:19:44.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
177E4RqcmjAdZFqXVQSksyZtKY4A3xk85,23 - IA - Story Ingles__DAHDpojxJb8.mp4,UPLOAD_CANVAS/downloads_GEORGE/23 - IA - Story Ingles__DAHDpojxJb8.mp4,downloads_GEORGE,video/mp4,mp4,VID,8577970,1080,1920,9:16,STORY,15066,75453d77157b1422ffb14c6a7c93d930,2026-06-08T14:47:09.761Z,2026-05-28T03:05:52.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1096t7Hl_YkMGgxd6HdNRyXJJkMOBDhVV,23 - Story KELLY espanhol__DAHKNmJhfZQ.mp4,UPLOAD_CANVAS/downloads_GEORGE/23 - Story KELLY espanhol__DAHKNmJhfZQ.mp4,downloads_GEORGE,video/mp4,mp4,VID,1783518,1080,1920,9:16,STORY,14033,9978e45e5b003b20918ba5599ab8836c,2026-06-08T14:47:11.444Z,2026-05-28T02:18:01.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1uZHrP063L7Td_X2fJSpx-sGo3bBoVDtp,24 - Feed KELLY espanhol__DAHKNrniHRw.png,UPLOAD_CANVAS/downloads_GEORGE/24 - Feed KELLY espanhol__DAHKNrniHRw.png,downloads_GEORGE,image/png,png,IMG,657184,1080,1080,1:1,FEED,,0edb0fc45ac7502c6234a4fa8912c499,2026-06-08T14:42:45.734Z,2026-05-28T02:18:32.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Tnzkv9ndmBxdOED16o7Xvr-STAeqKP6J,24 - Story KELLY espanhol__DAHKNhaOKdA.mp4,UPLOAD_CANVAS/downloads_GEORGE/24 - Story KELLY espanhol__DAHKNhaOKdA.mp4,downloads_GEORGE,video/mp4,mp4,VID,1048233,1080,1920,9:16,STORY,14033,863c95d0eb37b38b5be71ead9d8b2953,2026-06-08T14:42:45.727Z,2026-05-28T02:19:15.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Gy0DJAh1oFR7yeijgaN1c8_KO9eSAsEX,25 - Feed espanhol__DAGTMq6sGgQ.png,UPLOAD_CANVAS/downloads_GEORGE/25 - Feed espanhol__DAGTMq6sGgQ.png,downloads_GEORGE,image/png,png,IMG,196730,1080,1080,1:1,FEED,,baacf2f4dcf201c5247c7bf606af23ee,2026-06-08T14:42:47.198Z,2026-05-28T21:34:34.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1fDB45WcbZRPUYPOYAmKhg_6QmuhFp-vN,25 - IA - Story Ingles__DAHDvlBfhVg.mp4,UPLOAD_CANVAS/downloads_GEORGE/25 - IA - Story Ingles__DAHDvlBfhVg.mp4,downloads_GEORGE,video/mp4,mp4,VID,7381506,1080,1920,9:16,STORY,15066,403517d226fbcaa722f24a53f60eee3e,2026-06-08T14:47:13.458Z,2026-05-28T03:06:51.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Dwx5NyK0dy2YOw1HCQyUGHQvGIoh3-WY,25 - IA - Story Mexico__DAHFv2Mkgxc.mp4,UPLOAD_CANVAS/downloads_GEORGE/25 - IA - Story Mexico__DAHFv2Mkgxc.mp4,downloads_GEORGE,video/mp4,mp4,VID,10061527,1080,1920,9:16,STORY,15066,45ad48d6038b82fe2b382abd24fa989d,2026-06-08T14:47:15.140Z,2026-05-28T03:32:00.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1YzbpBO8vG_r7GyAwZ5_AWckGOxwL1YBP,25 - Story espanhol__DAGTBAxmvtI.mp4,UPLOAD_CANVAS/downloads_GEORGE/25 - Story espanhol__DAGTBAxmvtI.mp4,downloads_GEORGE,video/mp4,mp4,VID,487012,1080,1920,9:16,STORY,13066,15a16213062b5b7f1dcc9e61db9804be,2026-06-08T14:42:47.212Z,2026-05-28T21:51:38.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
127SOQ_TES7myw-NYlEVaDClSPNLejljx,26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,UPLOAD_CANVAS/downloads_GEORGE/26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,downloads_GEORGE,image/png,png,IMG,296546,1080,1080,1:1,FEED,,53b2fbfd90bd6968fe47ed31a9519bb8,2026-06-08T14:42:48.519Z,2026-05-28T22:42:46.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14qvwSJ1xhX54yOX7g1uK5Uubn3IJ3BtQ,26 - Feed espanhol__DAGTMoiPKpo.png,UPLOAD_CANVAS/downloads_GEORGE/26 - Feed espanhol__DAGTMoiPKpo.png,downloads_GEORGE,image/png,png,IMG,229929,1080,1080,1:1,FEED,,0e28407e0a1a51d09455d4762e280a8d,2026-06-08T14:42:48.541Z,2026-05-29T02:23:57.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Zc2aq1k92yqHFG04BG48Vu59J9tURD-G,26 - IA - Story Mexico__DAHFvyM6Uxg.mp4,UPLOAD_CANVAS/downloads_GEORGE/26 - IA - Story Mexico__DAHFvyM6Uxg.mp4,downloads_GEORGE,video/mp4,mp4,VID,9863040,1080,1920,9:16,STORY,15066,481e108fe96fe7858bf4eeaa2315711b,2026-06-08T14:47:17.482Z,2026-05-28T02:59:31.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1TWcR3CH9s1Sd1UMab1APh-9EGoeIvFQ4,26 - Story espanhol__DAGTMq9PyCc.mp4,UPLOAD_CANVAS/downloads_GEORGE/26 - Story espanhol__DAGTMq9PyCc.mp4,downloads_GEORGE,video/mp4,mp4,VID,558191,1080,1920,9:16,STORY,13033,f6d0882113d14d552bb13d3b9842e53c,2026-06-08T14:42:49.769Z,2026-05-28T21:48:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1JTM_gmLDw90W64EtYIDC-k89HwHrX0IR,27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,UPLOAD_CANVAS/downloads_GEORGE/27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,downloads_GEORGE,image/png,png,IMG,268878,1080,1080,1:1,FEED,,86a987d905fa247095f550e835bdb676,2026-06-08T14:42:49.764Z,2026-05-28T21:35:39.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1GQoRbmePoAf5n6QgTAm7Ig5biFAz36RV,27 - IA - Story GB ingles__DAHHheRz0aw.mp4,UPLOAD_CANVAS/downloads_GEORGE/27 - IA - Story GB ingles__DAHHheRz0aw.mp4,downloads_GEORGE,video/mp4,mp4,VID,7634769,1080,1920,9:16,STORY,15066,2a513b452588b4060cabeb8b2bed5b48,2026-06-08T14:47:19.334Z,2026-05-28T02:34:07.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1qZAOcCy6UdzuWJGdeMEh5oPRSnyXOMaR,27 - Story espanhol KELLY__DAGyfc_p8BQ.mp4,UPLOAD_CANVAS/downloads_GEORGE/27 - Story espanhol KELLY__DAGyfc_p8BQ.mp4,downloads_GEORGE,video/mp4,mp4,VID,707603,1080,1920,9:16,STORY,14033,09159d431193d3789b2f479982b5d52a,2026-06-08T14:42:50.816Z,2026-05-28T22:47:18.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
19MV5nfiEgwq9AMzmHmrToVTFH0vyp51t,27 - Story espanhol__DAGTMkAIMDk.mp4,UPLOAD_CANVAS/downloads_GEORGE/27 - Story espanhol__DAGTMkAIMDk.mp4,downloads_GEORGE,video/mp4,mp4,VID,658788,1080,1920,9:16,STORY,13066,5cdcf829b8bf277cad6778e0117ab92a,2026-06-08T14:42:50.765Z,2026-05-28T21:50:17.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1C1bokNEjBEpK4oKdY_052lroca1S6IaA,27- Feed espanhol__DAGTMviXH0E.png,UPLOAD_CANVAS/downloads_GEORGE/27- Feed espanhol__DAGTMviXH0E.png,downloads_GEORGE,image/png,png,IMG,238125,1080,1080,1:1,FEED,,a770740ba2c2ff396031f9ad41ae9c59,2026-06-08T14:42:51.650Z,2026-05-28T21:32:33.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1gRoNFGUPta2VAtueXclzFLE5RpFTuyMp,28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,UPLOAD_CANVAS/downloads_GEORGE/28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,downloads_GEORGE,image/png,png,IMG,302081,1080,1080,1:1,FEED,,ffd9106618599f81e440e045c5c16ace,2026-06-08T14:42:50.912Z,2026-05-28T22:41:29.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1zZM3XwaeAj2MUbHZRpalZQA9A8Nfb4K-,28 - IA - Story GB ingles__DAHHhSslSJ0.mp4,UPLOAD_CANVAS/downloads_GEORGE/28 - IA - Story GB ingles__DAHHhSslSJ0.mp4,downloads_GEORGE,video/mp4,mp4,VID,9643858,1080,1920,9:16,STORY,15066,c305663c9db668f2c6b93a1a19c7f0bd,2026-06-08T14:47:21.025Z,2026-05-28T03:27:43.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1541dEvuAkGY076_FfUbV7K3I75TG0rZi,28 - Story espanhol KELLY__DAGyfdnTzbY.mp4,UPLOAD_CANVAS/downloads_GEORGE/28 - Story espanhol KELLY__DAGyfdnTzbY.mp4,downloads_GEORGE,video/mp4,mp4,VID,749573,1080,1920,9:16,STORY,14033,40a7c45ef1ba73ff244460cc4aa3a15a,2026-06-08T14:42:50.935Z,2026-05-29T01:23:30.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1lHLSRu09tidOrVrdabjenFOIgUeOuONT,29 - IA - Story GB ingles__DAHHhXSP-EE.mp4,UPLOAD_CANVAS/downloads_GEORGE/29 - IA - Story GB ingles__DAHHhXSP-EE.mp4,downloads_GEORGE,video/mp4,mp4,VID,8996912,1080,1920,9:16,STORY,15066,49cfd42d67892af27316865c7d1788f3,2026-06-08T14:47:23.148Z,2026-05-28T02:33:07.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1lIl64QJFbHfLVT-TZlC9i07xVk30wekk,29 - Story Espanhol__DAG6XBCBvOo.mp4,UPLOAD_CANVAS/downloads_GEORGE/29 - Story Espanhol__DAG6XBCBvOo.mp4,downloads_GEORGE,video/mp4,mp4,VID,1726295,1080,1920,9:16,STORY,13066,c6cea983f783866d5a959f3bc7a6bcf4,2026-06-08T14:47:24.658Z,2026-05-28T22:04:44.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
19AoMvtUqtXLJeU67Ekgrumge0sDYMcln,29 - Story Espanhol__DAG6XEguIYo.mp4,UPLOAD_CANVAS/downloads_GEORGE/29 - Story Espanhol__DAG6XEguIYo.mp4,downloads_GEORGE,video/mp4,mp4,VID,2053432,1080,1920,9:16,STORY,13033,8d01f0e6f8249a7d0d8fba4a7021a928,2026-06-08T14:47:26.082Z,2026-05-29T01:17:34.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1pYsnxT5bIWzsCL5mTyIGztv265gFqdxc,29 - Story Espanhol__DAG6XPcEuUg.mp4,UPLOAD_CANVAS/downloads_GEORGE/29 - Story Espanhol__DAG6XPcEuUg.mp4,downloads_GEORGE,video/mp4,mp4,VID,1675234,1080,1920,9:16,STORY,13033,75e8cdce4ce1b206865334538ff8524b,2026-06-08T14:47:27.840Z,2026-05-28T22:02:13.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1idLdlPtvXo9bKGxYMvkUhkpIlOf3DSL1,29 - Story Ingles__DAGyll2R5cw.mp4,UPLOAD_CANVAS/downloads_GEORGE/29 - Story Ingles__DAGyll2R5cw.mp4,downloads_GEORGE,video/mp4,mp4,VID,948096,1080,1920,9:16,STORY,10999,2b0be0620afeb27a004b001fd0622bd1,2026-06-08T14:42:51.097Z,2026-05-28T22:14:13.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1DA8cdmu0TQVYi3u2UnXWVCzUwAoaFJ-4,30 - Story Alemao__DAGx7hH1UQI.mp4,UPLOAD_CANVAS/downloads_GEORGE/30 - Story Alemao__DAGx7hH1UQI.mp4,downloads_GEORGE,video/mp4,mp4,VID,753588,1080,1920,9:16,STORY,15066,01b331ef5baa68be3ec8513886fa2a70,2026-06-08T14:42:51.176Z,2026-05-28T23:19:59.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1x7_NZG8ke4i_pRA7tnlUGq6z4U0X1dmY,30 - Story Alemao__DAGx7loSK08.mp4,UPLOAD_CANVAS/downloads_GEORGE/30 - Story Alemao__DAGx7loSK08.mp4,downloads_GEORGE,video/mp4,mp4,VID,704451,1080,1920,9:16,STORY,15033,d7f20fe5c6c51deed742b2ed72105c92,2026-06-08T14:42:52.390Z,2026-05-28T23:18:25.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IHgNQ15ElwiPfsMlgJGctJOtKbj1ZImO,30 - Story alemao__DAGx7rP4mEU.mp4,UPLOAD_CANVAS/downloads_GEORGE/30 - Story alemao__DAGx7rP4mEU.mp4,downloads_GEORGE,video/mp4,mp4,VID,586321,1080,1920,9:16,STORY,15033,2b56365289dad1d4b0146da29190aaa3,2026-06-08T14:42:52.445Z,2026-05-28T23:21:40.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Jt0-ZIzLCuntzVuNXVXaUS75RtTde0pF,30 - Story Ingles__DAGyltjR8ro.mp4,UPLOAD_CANVAS/downloads_GEORGE/30 - Story Ingles__DAGyltjR8ro.mp4,downloads_GEORGE,video/mp4,mp4,VID,1053380,1080,1920,9:16,STORY,10999,e74b8a04fc1ac6e6d0649027a1fa7723,2026-06-08T14:47:29.301Z,2026-05-28T22:15:37.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1WLzT4Zx6ztAhU91gBH4gaJVb-t4ed016,31 - Story Ingles__DAGylsnV1cs.mp4,UPLOAD_CANVAS/downloads_GEORGE/31 - Story Ingles__DAGylsnV1cs.mp4,downloads_GEORGE,video/mp4,mp4,VID,964359,1080,1920,9:16,STORY,10999,645e7d6e352a9f4a9bd8eb106ba60b13,2026-06-08T14:42:53.273Z,2026-05-28T22:12:50.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1SRMWfAjzBOuS5ku08GmMvZffLHj3-5Ej,32 - Story Espanhol__DAGylkhlao8.mp4,UPLOAD_CANVAS/downloads_GEORGE/32 - Story Espanhol__DAGylkhlao8.mp4,downloads_GEORGE,video/mp4,mp4,VID,918316,1080,1920,9:16,STORY,14033,0e4a2846fdc35d5ae3a7a43837ec31d3,2026-06-08T14:42:53.225Z,2026-05-28T23:06:45.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1JxxM4zwtpWc4e-OJvo-4ItTkC7gh4sHy,33 - IA - Story Ingles__DAHD26yg3rw.mp4,UPLOAD_CANVAS/downloads_GEORGE/33 - IA - Story Ingles__DAHD26yg3rw.mp4,downloads_GEORGE,video/mp4,mp4,VID,12004598,1080,1920,9:16,STORY,15066,8556b5447aa109e4506c05a8951124d5,2026-06-08T14:47:31.359Z,2026-05-28T03:46:07.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1WKCB8X1kU3LRFYI0o4GaQa4yQKUVZ7yk,33 - Story Espanhol__DAGyl8eGYws.mp4,UPLOAD_CANVAS/downloads_GEORGE/33 - Story Espanhol__DAGyl8eGYws.mp4,downloads_GEORGE,video/mp4,mp4,VID,637974,1080,1920,9:16,STORY,14066,4e01aab80a99ede3e12b0368741decde,2026-06-08T14:42:53.138Z,2026-05-29T01:26:10.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Axu1n7KIRAlAR0njifZKjtOEhe-Z7_aG,34 - IA - Story Ingles__DAHD7tLj020.mp4,UPLOAD_CANVAS/downloads_GEORGE/34 - IA - Story Ingles__DAHD7tLj020.mp4,downloads_GEORGE,video/mp4,mp4,VID,8658446,1080,1920,9:16,STORY,15066,a0618623d5e5dbae9d3d33fe2dd88162,2026-06-08T14:47:33.229Z,2026-05-28T03:47:19.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1pBz2qdztmP5KIM2qIXWJNXoLkybZ1qU4,34 - Story Espanhol__DAGyl0AVEyo.mp4,UPLOAD_CANVAS/downloads_GEORGE/34 - Story Espanhol__DAGyl0AVEyo.mp4,downloads_GEORGE,video/mp4,mp4,VID,954289,1080,1920,9:16,STORY,14033,4aa241f04eb07f6e2edf9ba00d68e074,2026-06-08T14:42:53.203Z,2026-05-28T23:04:02.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1g5KR3WGecN9lE7k0ksPiJhZvVMNMWld3,36 - Feed espanhol__DAG9-CBE0Ao.png,UPLOAD_CANVAS/downloads_GEORGE/36 - Feed espanhol__DAG9-CBE0Ao.png,downloads_GEORGE,image/png,png,IMG,170154,1080,1080,1:1,FEED,,3ef85915eed671f3f9908937cad4e8fd,2026-06-08T14:42:53.126Z,2026-05-28T21:24:57.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1PDvEWXmTE9T_SJDSXfucznaRwlan8tCr,36 - Feed espanhol__DAG9-KRvTJ8.png,UPLOAD_CANVAS/downloads_GEORGE/36 - Feed espanhol__DAG9-KRvTJ8.png,downloads_GEORGE,image/png,png,IMG,165816,1080,1080,1:1,FEED,,1922a0c5943e098327af4a324699fc83,2026-06-08T14:42:53.869Z,2026-05-28T21:19:35.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1JOQ5-7FX77E2-bE-p_PRrh2LnX2jzE-9,36 - Feed espanhol__DAG9-NMyhxk.png,UPLOAD_CANVAS/downloads_GEORGE/36 - Feed espanhol__DAG9-NMyhxk.png,downloads_GEORGE,image/png,png,IMG,179405,1080,1080,1:1,FEED,,862db04aa55d67fde0ea86e950182056,2026-06-08T14:42:53.847Z,2026-05-28T21:23:55.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Jg8PcOUKOJ0P4af_35ROQnyWDWfKsfv0,37 - IA - Story Ingles__DAHD7xok1ZY.mp4,UPLOAD_CANVAS/downloads_GEORGE/37 - IA - Story Ingles__DAHD7xok1ZY.mp4,downloads_GEORGE,video/mp4,mp4,VID,8214362,1080,1920,9:16,STORY,15066,0053304727dfe41d47f47246861ad6d1,2026-06-08T14:47:34.808Z,2026-05-28T03:36:01.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1GSdji1HmJjuA07Vv_cPOmpy5oTO_71fU,38 - Story espanhol__DAHI_5WZsqw.png,UPLOAD_CANVAS/downloads_GEORGE/38 - Story espanhol__DAHI_5WZsqw.png,downloads_GEORGE,image/png,png,IMG,885073,1080,1920,9:16,STORY,,910d161ce3759366119cfd5ddd020234,2026-06-08T14:42:55.060Z,2026-05-28T02:24:12.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
