idx,drive_id_sha256_12,old_name_expected,old_name_actual_before,new_name,parent_count,status,verified_name_after,error,auth_mode
289,ed79a9a98f5d,28.1 - Story ingles.mp4,28.1 - Story ingles.mp4,CC_US_EN_VID_APROBACION_PV_37.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_37.mp4,,oauth_user
290,a4be2595780c,29 - IA - Story GB ingles__DAHHhXSP-EE.mp4,29 - IA - Story GB ingles__DAHHhXSP-EE.mp4,CC_US_EN_VID_APROBACION_PV_38.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_38.mp4,,oauth_user
291,b22be7e4ad3e,29 - Story (espanhol)__DAGTRFVWkgM.mp4,29 - Story (espanhol)__DAGTRFVWkgM.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_06.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_06.mp4,,oauth_user
292,4cedff537ba2,29 - Story Espanhol__DAG6XBCBvOo.mp4,29 - Story Espanhol__DAG6XBCBvOo.mp4,CC_US_ES_VID_APROBACION_NV_28.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_28.mp4,,oauth_user
293,063289788189,29 - Story Espanhol__DAG6XEguIYo.mp4,29 - Story Espanhol__DAG6XEguIYo.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_07.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_07.mp4,,oauth_user
294,211659b5afa5,29 - Story Espanhol__DAG6XPcEuUg.mp4,29 - Story Espanhol__DAG6XPcEuUg.mp4,CC_US_ES_VID_APROBACION_NV_29.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_29.mp4,,oauth_user
295,8aa5eddd198b,29 - Story Ingles__DAGyll2R5cw.mp4,29 - Story Ingles__DAGyll2R5cw.mp4,CC_US_ES_VID_APROBACION_NV_30.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_30.mp4,,oauth_user
296,b289af08fc83,29 - Story ingles.mp4,29 - Story ingles.mp4,CC_US_EN_VID_APROBACION_PV_39.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_39.mp4,,oauth_user
297,31855e2ed66a,3-STORIES.mp4,3-STORIES.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_08.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_08.mp4,,oauth_user
298,05a5f27e5a16,30 - IA - Story GB ingles.mp4,30 - IA - Story GB ingles.mp4,CC_US_EN_VID_APROBACION_PV_40.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_40.mp4,,oauth_user
299,3f9f2fe2de8a,30 - IA - Story Ingles__DAHD2oE7RfQ.mp4,30 - IA - Story Ingles__DAHD2oE7RfQ.mp4,CC_US_EN_VID_APROBACION_PV_41.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_41.mp4,,oauth_user
300,da7ccc2983f2,30 - Story (espanhol)__DAGTRAy2FRQ.mp4,30 - Story (espanhol)__DAGTRAy2FRQ.mp4,CC_US_ES_VID_APROBACION_NV_31.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_31.mp4,,oauth_user
303,0640f85c530e,30 - Story Ingles__DAGyltjR8ro.mp4,30 - Story Ingles__DAGyltjR8ro.mp4,CC_US_ES_VID_APROBACION_NV_32.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_32.mp4,,oauth_user
305,50c6570389c0,30 - Story ingles.mp4,30 - Story ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_17.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_17.mp4,,oauth_user
306,4ba2bfb123b5,31 - IA - Story GB ingles.mp4,31 - IA - Story GB ingles.mp4,CC_US_EN_VID_APROBACION_PV_42.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_42.mp4,,oauth_user
307,dbbb82838da1,31 - Story (espanhol)__DAGTRfgHfAs.mp4,31 - Story (espanhol)__DAGTRfgHfAs.mp4,CC_US_ES_VID_APROBACION_NV_33.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_33.mp4,,oauth_user
308,337557405c0e,31 - Story Ingles__DAGylsnV1cs.mp4,31 - Story Ingles__DAGylsnV1cs.mp4,CC_US_ES_VID_APROBACION_NV_34.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_34.mp4,,oauth_user
309,5d12d7aa3fdd,31 - Story espanhol__DAGfpmf-eqY.mp4,31 - Story espanhol__DAGfpmf-eqY.mp4,CC_US_ES_VID_APROBACION_PV_25.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_25.mp4,,oauth_user
310,eb04f0df0df3,31 - Story ingles.mp4,31 - Story ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_18.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_18.mp4,,oauth_user
311,eea6b8d47051,32 - IA - Story GB ingles.mp4,32 - IA - Story GB ingles.mp4,CC_US_EN_VID_APROBACION_PV_43.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_43.mp4,,oauth_user
313,4aa6a1ce0c93,32 - Story (espanhol)__DAGTRdAmDcw.mp4,32 - Story (espanhol)__DAGTRdAmDcw.mp4,CC_US_ES_VID_APROBACION_NV_35.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_35.mp4,,oauth_user
314,d70415243d49,32 - Story Espanhol__DAGylkhlao8.mp4,32 - Story Espanhol__DAGylkhlao8.mp4,CC_US_ES_VID_APROBACION_NV_36.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_36.mp4,,oauth_user
315,c411b50fe16f,32 - Story espanhol.mp4,32 - Story espanhol.mp4,CC_US_ES_VID_APROBACION_PV_26.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_26.mp4,,oauth_user
317,b19834003624,33 - IA - Story Ingles__DAHD26yg3rw.mp4,33 - IA - Story Ingles__DAHD26yg3rw.mp4,CC_US_EN_VID_APROBACION_PV_44.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_44.mp4,,oauth_user
318,653f8716485f,33 - Story (Ingles) +2 RM GP Story há 1 ano.mp4,33 - Story (Ingles) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_37.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_37.mp4,,oauth_user
319,847b99783e22,33 - Story (Ingles)__DAGTfvxoKRI.mp4,33 - Story (Ingles)__DAGTfvxoKRI.mp4,CC_US_ES_VID_APROBACION_NV_38.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_38.mp4,,oauth_user
320,b04c2a46db4a,33 - Story (espanhol)__DAGTRfuEgXE.mp4,33 - Story (espanhol)__DAGTRfuEgXE.mp4,CC_US_ES_VID_APROBACION_NV_39.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_39.mp4,,oauth_user
321,b3cf75136b57,33 - Story Espanhol__DAGyl8eGYws.mp4,33 - Story Espanhol__DAGyl8eGYws.mp4,CC_US_ES_VID_APROBACION_NV_40.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_40.mp4,,oauth_user
322,f8462a566b9a,33 - Story Ingles KELLY.mp4,33 - Story Ingles KELLY.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_10.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_10.mp4,,oauth_user
323,276166263244,33 - Story Ingles.mp4,33 - Story Ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_11.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_11.mp4,,oauth_user
324,926ef24ccb7f,33 - Story espanhol__DAGfpmMIMUY.mp4,33 - Story espanhol__DAGfpmMIMUY.mp4,CC_US_ES_VID_APROBACION_PV_27.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_27.mp4,,oauth_user
325,afe119a1780e,34 - IA - Story Espanhol__DAHIPQM7JpY.mp4,34 - IA - Story Espanhol__DAHIPQM7JpY.mp4,CC_US_ES_VID_APROBACION_PV_28.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_28.mp4,,oauth_user
326,17b974a326e2,34 - IA - Story Ingles__DAHD7tLj020.mp4,34 - IA - Story Ingles__DAHD7tLj020.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_19.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_19.mp4,,oauth_user
327,10870a38a90e,34 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,34 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_41.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_41.mp4,,oauth_user
328,e2437248c39d,34 - Story (espanhol)__DAGTfxHssHo.mp4,34 - Story (espanhol)__DAGTfxHssHo.mp4,CC_US_ES_VID_APROBACION_NV_42.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_42.mp4,,oauth_user
329,dc999e4a35ff,34 - Story Espanhol__DAGyl0AVEyo.mp4,34 - Story Espanhol__DAGyl0AVEyo.mp4,CC_US_ES_VID_APROBACION_NV_43.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_43.mp4,,oauth_user
330,d05bbbcb4d07,34 - Story Ingles KELLY.mp4,34 - Story Ingles KELLY.mp4,CC_US_EN_VID_APROBACION_NV_11.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_11.mp4,,oauth_user
331,5999a7521f7a,34 - Story Ingles.mp4,34 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_12.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_12.mp4,,oauth_user
332,834c257f9f25,35 - IA - Story Espanhol__DAHIPdTeGDs.mp4,35 - IA - Story Espanhol__DAHIPdTeGDs.mp4,CC_US_ES_VID_APROBACION_PV_29.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_29.mp4,,oauth_user
334,ce6764eedf7b,35 - Story (ingles) +2 RM GP Story há 1 ano.mp4,35 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_13.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_13.mp4,,oauth_user
335,d8727fb18af5,35 - Story (ingles)__DAGYHMxveOk.mp4,35 - Story (ingles)__DAGYHMxveOk.mp4,CC_US_EN_VID_APROBACION_NV_14.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_14.mp4,,oauth_user
336,10db5c23716a,35 - Story Ingles KELLY.mp4,35 - Story Ingles KELLY.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_12.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_12.mp4,,oauth_user
337,94cae5b00b17,35- Story Ingles.mp4,35- Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_15.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_15.mp4,,oauth_user
338,7197da29215a,36 - IA - Story (Ingles)__DAHD7_60JLI.mp4,36 - IA - Story (Ingles)__DAHD7_60JLI.mp4,CC_US_EN_VID_APROBACION_PV_45.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_45.mp4,,oauth_user
339,a945b1ad2058,36 - IA - Story Espanhol__DAHIPT-1aOk.mp4,36 - IA - Story Espanhol__DAHIPT-1aOk.mp4,CC_US_ES_VID_APROBACION_PV_30.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_30.mp4,,oauth_user
341,8186b82298e9,36 - Story Espanhol.mp4,36 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_44.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_44.mp4,,oauth_user
342,26ffae76aedf,36- Story Ingles.mp4,36- Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_16.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_16.mp4,,oauth_user
343,6d5dc22cadbc,37 - IA - Story Espanhol__DAHIPvTrZnY.mp4,37 - IA - Story Espanhol__DAHIPvTrZnY.mp4,CC_US_ES_VID_APROBACION_PV_31.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_31.mp4,,oauth_user
344,7e5456d6fd60,37 - IA - Story Ingles__DAHD7xok1ZY.mp4,37 - IA - Story Ingles__DAHD7xok1ZY.mp4,CC_US_EN_VID_APROBACION_PV_46.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_46.mp4,,oauth_user
345,4aee563ee59d,37 - Story (ingles)__DAGYLTx9GR0.mp4,37 - Story (ingles)__DAGYLTx9GR0.mp4,CC_US_EN_VID_APROBACION_NV_17.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_17.mp4,,oauth_user
346,bff42a869254,37 - Story Espanhol.mp4,37 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_45.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_45.mp4,,oauth_user
347,942156ad4bd4,37- Story Ingles.mp4,37- Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_18.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_18.mp4,,oauth_user
348,8104325357e3,38 - IA - Story (Ingles)__DAHD8HANN64.mp4,38 - IA - Story (Ingles)__DAHD8HANN64.mp4,CC_US_EN_VID_APROBACION_PV_47.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_47.mp4,,oauth_user
349,6494f4feb5bc,38 - IA - Story Mexico__DAHGGaVq7JQ.mp4,38 - IA - Story Mexico__DAHGGaVq7JQ.mp4,CC_DE_DE_VID_APROBACION_PV_10.mp4,1,RENAMED,CC_DE_DE_VID_APROBACION_PV_10.mp4,,oauth_user
350,e0375425a97d,38 - Story (ingles)__DAGYLpomUe0.mp4,38 - Story (ingles)__DAGYLpomUe0.mp4,CC_US_EN_VID_APROBACION_NV_19.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_19.mp4,,oauth_user
351,e34aa1df7e95,38 - Story Espanhol.mp4,38 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_46.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_46.mp4,,oauth_user
352,bcbb5b012634,38 - Story Ingles1.mp4,38 - Story Ingles1.mp4,CC_US_EN_VID_APROBACION_PV_48.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_48.mp4,,oauth_user
353,cdca888b2731,38 - Story ingles.mp4,38 - Story ingles.mp4,CC_US_EN_VID_APROBACION_NV_20.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_20.mp4,,oauth_user
354,a650dca2f466,39 - IA - Story Ingles.mp4,39 - IA - Story Ingles.mp4,CC_US_EN_VID_APROBACION_PV_49.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_49.mp4,,oauth_user
355,fd4d01e50c16,39 - IA - Story Mexico__DAHGGY4c4_A.mp4,39 - IA - Story Mexico__DAHGGY4c4_A.mp4,CC_DE_DE_VID_LIMITE_ALTO_PV_03.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_PV_03.mp4,,oauth_user
356,ffc778f5c28f,39 - Story (Espanhol)__DAGl4svhQhY.mp4,39 - Story (Espanhol)__DAGl4svhQhY.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_09.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_09.mp4,,oauth_user
357,49bc670ec64d,39 - Story (ingles)__DAGYL6uHS70.mp4,39 - Story (ingles)__DAGYL6uHS70.mp4,CC_US_EN_VID_APROBACION_NV_21.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_21.mp4,,oauth_user
358,fe09555238b9,39 - Story Espanhol.mp4,39 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_47.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_47.mp4,,oauth_user
359,a437b6986dd8,39 - Story Ingles.mp4,39 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_PV_50.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_50.mp4,,oauth_user
362,ecd9fd41dc02,40 - Story (Espanhol)__DAGl4h56jnc.mp4,40 - Story (Espanhol)__DAGl4h56jnc.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_10.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_10.mp4,,oauth_user
363,048fb1bb01f4,40 - Story Espanhol.mp4,40 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_48.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_48.mp4,,oauth_user
364,8a983588770f,40 - Story Ingles.mp4,40 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_22.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_22.mp4,,oauth_user
365,ea03d1c852aa,40 - Story alemao__DAGyzNOMTEE.mp4,40 - Story alemao__DAGyzNOMTEE.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_05.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_05.mp4,,oauth_user
366,ff3ae575fe05,40 - Story alemao__DAGyzNwqppY.mp4,40 - Story alemao__DAGyzNwqppY.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_06.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_06.mp4,,oauth_user
367,b462c78222eb,40 - Story alemao__DAGyzP2AdWQ.mp4,40 - Story alemao__DAGyzP2AdWQ.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_07.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_07.mp4,,oauth_user
368,e202da55c7eb,40 - Story ingles__DAGYLxZA6Ac.mp4,40 - Story ingles__DAGYLxZA6Ac.mp4,CC_US_EN_VID_APROBACION_NV_23.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_23.mp4,,oauth_user
370,fb963b3304bb,41 - IA - Story Ingles.mp4,41 - IA - Story Ingles.mp4,CC_US_EN_VID_APROBACION_PV_51.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_51.mp4,,oauth_user
371,bfd9768073a3,41 - Story (Espanhol)__DAGl4vnD0BI.mp4,41 - Story (Espanhol)__DAGl4vnD0BI.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_11.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_11.mp4,,oauth_user
372,0f93dcf59112,41 - Story (ingles)__DAGYL-04Jr8.mp4,41 - Story (ingles)__DAGYL-04Jr8.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_13.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_13.mp4,,oauth_user
373,5d40ab1bb5c7,41 - Story Espanhol.mp4,41 - Story Espanhol.mp4,CC_US_ES_VID_APROBACION_NV_49.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_49.mp4,,oauth_user
374,92d2de59f13f,41 - Story Ingles.mp4,41 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_24.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_24.mp4,,oauth_user
376,64664cb7c06e,42 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,42 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_50.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_50.mp4,,oauth_user
377,fdd63c1ca9b9,42 - Story (Espanhol)__DAGl9mxEyf0.mp4,42 - Story (Espanhol)__DAGl9mxEyf0.mp4,CC_US_ES_VID_APROBACION_NV_51.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_51.mp4,,oauth_user
379,f9d2ea6dd109,42 - Story Ingles.mp4,42 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_25.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_25.mp4,,oauth_user
381,639197adb6f6,43 - Story (Espanhol)__DAGmCg5-0D0.mp4,43 - Story (Espanhol)__DAGmCg5-0D0.mp4,CC_US_ES_VID_APROBACION_NV_52.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_52.mp4,,oauth_user
382,d325b0353be0,43 - Story (ingles)__DAGYMBvaUto.mp4,43 - Story (ingles)__DAGYMBvaUto.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_14.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_14.mp4,,oauth_user
384,d382d0be72ea,43 - Story Espanhol__DAG6Sv3D3nQ.mp4,43 - Story Espanhol__DAG6Sv3D3nQ.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_12.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_12.mp4,,oauth_user
385,565439ac956c,43 - Story Ingles.mp4,43 - Story Ingles.mp4,CC_US_EN_VID_APROBACION_NV_26.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_26.mp4,,oauth_user
387,eaea4e27b695,44 - Story (Espanhol)__DAGmClUoK4o.mp4,44 - Story (Espanhol)__DAGmClUoK4o.mp4,CC_US_ES_VID_APROBACION_NV_53.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_53.mp4,,oauth_user
388,45f71c387361,44 - Story (espanhol)__DAGT9ra641Y.mp4,44 - Story (espanhol)__DAGT9ra641Y.mp4,CC_US_ES_VID_APROBACION_NV_54.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_54.mp4,,oauth_user
389,5bec03cb9155,44 - Story (ingles) +2 RM GP Story há 1 ano.mp4,44 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_27.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_27.mp4,,oauth_user
390,ce45861d9234,44 - Story (ingles)__DAGYMNZuonE.mp4,44 - Story (ingles)__DAGYMNZuonE.mp4,CC_US_EN_VID_APROBACION_NV_28.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_28.mp4,,oauth_user
391,5dd2bb0232aa,44 - Story (ingles)__DAGdoAs-p1k.mp4,44 - Story (ingles)__DAGdoAs-p1k.mp4,CC_US_EN_VID_APROBACION_NV_29.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_29.mp4,,oauth_user
392,c9c639b63d6a,44 - Story Espanhol__DAG8XIdtj8M.mp4,44 - Story Espanhol__DAG8XIdtj8M.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_13.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_13.mp4,,oauth_user
394,f87cbf8c5ccd,45 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,45 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_55.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_55.mp4,,oauth_user
395,28d72db15061,45 - Story (Espanhol)__DAGnpsu3Yg8.mp4,45 - Story (Espanhol)__DAGnpsu3Yg8.mp4,CC_US_ES_VID_APROBACION_NV_56.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_56.mp4,,oauth_user
396,8dc92a9e8494,45 - Story (espanhol)__DAGT9jh_9go.mp4,45 - Story (espanhol)__DAGT9jh_9go.mp4,CC_US_ES_VID_APROBACION_NV_57.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_57.mp4,,oauth_user
397,0b78bdda07eb,45 - Story (ingles) +2 RM GP Story há 6 meses.mp4,45 - Story (ingles) +2 RM GP Story há 6 meses.mp4,CC_US_EN_VID_APROBACION_NV_30.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_30.mp4,,oauth_user
398,895d35253a01,45 - Story (ingles)__DAG4gpHWaqE.mp4,45 - Story (ingles)__DAG4gpHWaqE.mp4,CC_US_EN_VID_APROBACION_PV_52.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_52.mp4,,oauth_user
399,7803988685ae,45 - Story (ingles)__DAG5JtZ9Z2I.mp4,45 - Story (ingles)__DAG5JtZ9Z2I.mp4,CC_US_EN_VID_APROBACION_PV_53.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_53.mp4,,oauth_user
400,a92e1a957f98,45 - Story (ingles)__DAGdofFfOII.mp4,45 - Story (ingles)__DAGdofFfOII.mp4,CC_US_EN_VID_APROBACION_NV_31.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_31.mp4,,oauth_user
401,3b83118c3eeb,45 - Story Espanhol__DAG8XBc5oBk.mp4,45 - Story Espanhol__DAG8XBc5oBk.mp4,CC_US_ES_VID_APROBACION_NV_58.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_58.mp4,,oauth_user
402,6cd0122e6966,45- Story (ingles) +2 RM GP Story há 1 ano.mp4,45- Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_32.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_32.mp4,,oauth_user
403,8c28c0a32a00,45- Story (ingles)__DAGYMZ6jtK4.mp4,45- Story (ingles)__DAGYMZ6jtK4.mp4,CC_US_EN_VID_APROBACION_NV_33.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_33.mp4,,oauth_user
405,88c318251cab,46 - Story (Espanhol) +2 RM GP Story há 9 meses.mp4,46 - Story (Espanhol) +2 RM GP Story há 9 meses.mp4,CC_US_ES_VID_APROBACION_NV_59.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_59.mp4,,oauth_user
406,e65c6276cbf7,46 - Story (Espanhol)__DAGnpwYOUb0.mp4,46 - Story (Espanhol)__DAGnpwYOUb0.mp4,CC_US_ES_VID_APROBACION_NV_60.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_60.mp4,,oauth_user
407,e06299f309e3,46 - Story (espanhol)__DAGT93BEmWY.mp4,46 - Story (espanhol)__DAGT93BEmWY.mp4,CC_US_ES_VID_APROBACION_NV_61.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_61.mp4,,oauth_user
408,9daccb4cd25f,46 - Story (ingles)__DAG4TgFTpmo.mp4,46 - Story (ingles)__DAG4TgFTpmo.mp4,CC_US_EN_VID_APROBACION_NV_34.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_34.mp4,,oauth_user
409,ae280211f322,46 - Story Espanhol__DAG91frnTp8.mp4,46 - Story Espanhol__DAG91frnTp8.mp4,CC_US_ES_VID_APROBACION_NV_62.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_62.mp4,,oauth_user
411,13a3d4df8988,46 - Story ingles__DAGdobI84o8.mp4,46 - Story ingles__DAGdobI84o8.mp4,CC_US_EN_VID_APROBACION_NV_35.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_35.mp4,,oauth_user
413,410517fb3da9,47 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,47 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_63.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_63.mp4,,oauth_user
414,5aa428d38d3a,47 - Story (Espanhol)__DAGnp2Z6hFs.mp4,47 - Story (Espanhol)__DAGnp2Z6hFs.mp4,CC_US_ES_VID_APROBACION_NV_64.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_64.mp4,,oauth_user
416,3c5ffd360204,47 - Story espanhol__DAG91twcHk8.mp4,47 - Story espanhol__DAG91twcHk8.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_14.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_14.mp4,,oauth_user
